Year Month,Postal Code,Customer Class,Total Gallons
201605,78742,Residential,632300
201605,78744,Irrigation - Multi-Family,1217700
201605,78744,Irrigation - Residential,30700
201605,78744,Multi-Family,27055100
201605,78744,Residential,43555300
201605,78745,Irrigation - Multi-Family,3179100
201605,78745,Irrigation - Residential,25300
201605,78745,Multi-Family,31015900
201605,78745,Residential,60419900
201605,78746,Irrigation - Multi-Family,640000
201605,78746,Irrigation - Residential,233600
201605,78746,Multi-Family,12232800
201605,78746,Residential,30418100
201605,78747,Irrigation - Multi-Family,422800
201605,78747,Irrigation - Residential,7800
201605,78747,Multi-Family,7046100
201605,78747,Residential,20366300
201605,78748,Irrigation - Multi-Family,5721300
201605,78748,Irrigation - Residential,24900
201605,78748,Multi-Family,19200200
201605,78748,Residential,55429400
201605,78749,Irrigation - Multi-Family,2938100
201605,78749,Irrigation - Residential,62600
201605,78749,Multi-Family,13749400
201605,78749,Residential,45832100
201605,78750,Irrigation - Multi-Family,840800
201605,78750,Irrigation - Residential,8300
201605,78750,Multi-Family,14669100
201605,78750,Residential,40049300
201605,78751,Irrigation - Multi-Family,764500
201605,78751,Irrigation - Residential,21500
201605,78751,Multi-Family,11614700
201605,78751,Residential,13336700
201605,78752,Irrigation - Multi-Family,122700
201605,78752,Multi-Family,17287400
201605,78752,Residential,11009800
201605,78753,Irrigation - Multi-Family,2920400
201605,78753,Irrigation - Residential,1700
201605,78753,Multi-Family,57310200
201605,78753,Residential,35567300
201605,78754,Irrigation - Multi-Family,2069600
201605,78754,Irrigation - Residential,27500
201605,78754,Multi-Family,15036300
201605,78754,Residential,19024900
201605,78756,Irrigation - Multi-Family,111900
201605,78756,Irrigation - Residential,19600
201605,78756,Multi-Family,5033100
201605,78756,Residential,9071900
201605,78757,Irrigation - Multi-Family,357100
201605,78757,Irrigation - Residential,25400
201605,78757,Multi-Family,13058900
201605,78757,Residential,26524100
201605,78758,Irrigation - Multi-Family,2656000
201605,78758,Irrigation - Residential,15600
201605,78758,Multi-Family,45149900
201605,78758,Residential,34939300
201605,78759,Irrigation - Multi-Family,757000
201605,78759,Irrigation - Residential,33200
201605,78759,Multi-Family,37470400
201605,78759,Residential,46828000
201606,78613,Irrigation - Multi-Family,995100
201606,78613,Multi-Family,2182100
201606,78617,Irrigation - Residential,6500
201606,78617,Multi-Family,4567800
201606,78617,Residential,19446200
201606,78652,Irrigation - Residential,57000
201606,78652,Multi-Family,16300
201606,78652,Residential,2203200
201606,78653,Multi-Family,91300
201606,78653,Residential,1552900
201606,78660,Irrigation - Multi-Family,641200
201606,78660,Irrigation - Residential,30800
201606,78660,Multi-Family,976400
201606,78660,Residential,8673200
201606,78701,Irrigation - Multi-Family,804300
201606,78701,Irrigation - Residential,22100
201606,78701,Multi-Family,15352800
201606,78701,Residential,855600
201606,78702,Irrigation - Multi-Family,745900
201606,78702,Irrigation - Residential,20200
201606,78702,Multi-Family,11974100
201606,78702,Residential,24959100
201606,78703,Irrigation - Multi-Family,385000
201606,78703,Irrigation - Residential,710600
201606,78703,Multi-Family,12805000
201606,78703,Residential,45838300
201606,78704,Irrigation - Multi-Family,2808700
201606,78704,Irrigation - Residential,146600
201606,78704,Multi-Family,52998400
201606,78704,Residential,42430500
201606,78705,Irrigation - Multi-Family,624300
201606,78705,Irrigation - Residential,19700
201606,78705,Multi-Family,33373300
201606,78705,Residential,7761700
201606,78717,Irrigation - Multi-Family,5702400
201606,78717,Irrigation - Residential,23300
201606,78717,Multi-Family,13036300
201606,78717,Residential,35476400
201606,78719,Multi-Family,419900
201606,78719,Residential,1868700
201606,78721,Irrigation - Multi-Family,197000
201606,78721,Irrigation - Residential,4200
201606,78721,Multi-Family,4489600
201606,78721,Residential,14043700
201606,78722,Irrigation - Multi-Family,69500
201606,78722,Multi-Family,2747900
201606,78722,Residential,7608000
201606,78723,Irrigation - Multi-Family,247900
201606,78723,Irrigation - Residential,7200
201606,78723,Multi-Family,23641500
201606,78723,Residential,32756200
201606,78724,Irrigation - Multi-Family,6500
201606,78724,Irrigation - Residential,19000
201606,78724,Multi-Family,11363600
201606,78724,Residential,22197900
201606,78725,Irrigation - Residential,0
201606,78725,Multi-Family,163200
201606,78725,Residential,2850200
201606,78726,Irrigation - Multi-Family,3955700
201606,78726,Irrigation - Residential,26900
201606,78726,Multi-Family,12904400
201606,78726,Residential,17222300
201606,78727,Irrigation - Multi-Family,3860200
201606,78727,Irrigation - Residential,19200
201606,78727,Multi-Family,20671300
201606,78727,Residential,34285000
201606,78728,Irrigation - Multi-Family,1443700
201606,78728,Irrigation - Residential,4200
201606,78728,Multi-Family,7430900
201606,78728,Residential,5697100
201606,78729,Irrigation - Multi-Family,2416600
201606,78729,Irrigation - Residential,3600
201606,78729,Multi-Family,23041800
201606,78729,Residential,21064200
201606,78730,Irrigation - Multi-Family,1045000
201606,78730,Irrigation - Residential,86600
201606,78730,Multi-Family,5833100
201606,78730,Residential,19374100
201606,78731,Irrigation - Multi-Family,534300
201606,78731,Irrigation - Residential,325500
201606,78731,Multi-Family,18589500
201606,78731,Residential,48670100
201606,78733,Residential,37300
201606,78735,Irrigation - Multi-Family,1593700
201606,78735,Multi-Family,9438300
201606,78735,Residential,16393200
201606,78736,Irrigation - Multi-Family,699500
201606,78736,Irrigation - Residential,19700
201606,78736,Multi-Family,3506800
201606,78736,Residential,10887000
201606,78737,Irrigation - Residential,13600
201606,78737,Residential,6125300
201606,78738,Residential,1900
201606,78739,Irrigation - Multi-Family,51600
201606,78739,Residential,31744500
201606,78741,Irrigation - Multi-Family,1638400
201606,78741,Irrigation - Residential,10400
201606,78741,Multi-Family,78998400
201606,78741,Residential,16940800
201606,78742,Irrigation - Multi-Family,109900
201606,78742,Multi-Family,226700
201606,78742,Residential,654000
201606,78744,Irrigation - Multi-Family,2070300
201606,78744,Irrigation - Residential,35000
201606,78744,Multi-Family,29010300
201606,78744,Residential,46761700
201606,78745,Irrigation - Multi-Family,3280100
201606,78745,Irrigation - Residential,25000
201606,78745,Multi-Family,33702300
201606,78745,Residential,65819600
201606,78746,Irrigation - Multi-Family,669500
201606,78746,Irrigation - Residential,265300
201606,78746,Multi-Family,13113900
201606,78746,Residential,31570000
201606,78747,Irrigation - Multi-Family,279900
201606,78747,Irrigation - Residential,9900
201606,78747,Multi-Family,7549600
201606,78747,Residential,22304300
201606,78748,Irrigation - Multi-Family,4261000
201606,78748,Irrigation - Residential,15600
201606,78748,Multi-Family,20272100
201606,78748,Residential,58512400
201606,78749,Irrigation - Multi-Family,3035600
201606,78749,Irrigation - Residential,46000
201606,78749,Multi-Family,15967600
201606,78749,Residential,49976700
201606,78750,Irrigation - Multi-Family,2126800
201606,78750,Irrigation - Residential,25700
201606,78750,Multi-Family,14424100
201606,78750,Residential,55330800
201606,78751,Irrigation - Multi-Family,966900
201606,78751,Irrigation - Residential,29700
201606,78751,Multi-Family,13295100
201606,78751,Residential,14279300
201606,78752,Irrigation - Multi-Family,151600
201606,78752,Multi-Family,19050600
201606,78752,Residential,11295600
201606,78753,Irrigation - Multi-Family,4100900
201606,78753,Irrigation - Residential,2600
201606,78753,Multi-Family,63181700
201606,78753,Residential,43383300
201606,78754,Irrigation - Multi-Family,2879600
201606,78754,Irrigation - Residential,24100
201606,78754,Multi-Family,17957900
201606,78754,Residential,23411000
201606,78756,Irrigation - Multi-Family,149900
201606,78756,Irrigation - Residential,18900
201606,78756,Multi-Family,5654200
201606,78756,Residential,9667900
201606,78757,Irrigation - Multi-Family,350600
201606,78757,Irrigation - Residential,31100
201606,78757,Multi-Family,14036600
201606,78757,Residential,29544400
201606,78758,Irrigation - Multi-Family,3019500
201606,78758,Irrigation - Residential,34200
201606,78758,Multi-Family,51735800
201606,78758,Residential,41588900
201606,78759,Irrigation - Multi-Family,733000
201606,78759,Irrigation - Residential,68700
201606,78759,Multi-Family,38504700
201606,78759,Residential,64153700
201607,78613,Irrigation - Multi-Family,3222500
201607,78613,Multi-Family,2403800
201607,78617,Irrigation - Residential,6800
201607,78617,Multi-Family,5269400
201607,78617,Residential,22250800
201607,78652,Irrigation - Residential,43800
201607,78652,Multi-Family,25700
201607,78652,Residential,2948500
201607,78653,Multi-Family,213800
201607,78653,Residential,1987400
201607,78660,Irrigation - Multi-Family,1687000
201607,78660,Irrigation - Residential,33000
201607,78660,Multi-Family,1182900
201607,78660,Residential,10547000
201607,78701,Irrigation - Multi-Family,750700
201607,78701,Irrigation - Residential,34600
201607,78701,Multi-Family,14829300
201607,78701,Residential,1233800
201607,78702,Irrigation - Multi-Family,1413600
201607,78702,Irrigation - Residential,11400
201607,78702,Multi-Family,11642000
201607,78702,Residential,28541500
201607,78703,Irrigation - Multi-Family,994200
201607,78703,Irrigation - Residential,1829600
201607,78703,Multi-Family,13473000
201607,78703,Residential,72682500
201607,78704,Irrigation - Multi-Family,4057100
201607,78704,Irrigation - Residential,345300
201607,78704,Multi-Family,54971900
201607,78704,Residential,59731600
201607,78705,Irrigation - Multi-Family,871700
201607,78705,Irrigation - Residential,72400
201607,78705,Multi-Family,32340900
201607,78705,Residential,10528400
201607,78717,Irrigation - Multi-Family,12162600
201607,78717,Irrigation - Residential,78600
201607,78717,Multi-Family,12390400
201607,78717,Residential,63232600
201607,78719,Multi-Family,433300
201607,78719,Residential,1737000
201607,78721,Irrigation - Multi-Family,173000
201607,78721,Irrigation - Residential,5300
201607,78721,Multi-Family,4746400
201607,78721,Residential,15654100
201607,78722,Irrigation - Multi-Family,62600
201607,78722,Multi-Family,2782100
201607,78722,Residential,10754200
201607,78723,Irrigation - Multi-Family,269400
201607,78723,Irrigation - Residential,7600
201607,78723,Multi-Family,24294900
201607,78723,Residential,39801300
201607,78724,Irrigation - Multi-Family,371100
201607,78724,Irrigation - Residential,35100
201607,78724,Multi-Family,12728600
201607,78724,Residential,23475400
201607,78725,Irrigation - Residential,0
201607,78725,Multi-Family,166000
201607,78725,Residential,3467100
201607,78726,Irrigation - Multi-Family,5515100
201607,78726,Irrigation - Residential,75600
201607,78726,Multi-Family,13064000
201607,78726,Residential,24958500
201607,78727,Irrigation - Multi-Family,5928300
201607,78727,Irrigation - Residential,46300
201607,78727,Multi-Family,20904600
201607,78727,Residential,53352800
201607,78728,Irrigation - Multi-Family,1807100
201607,78728,Irrigation - Residential,5100
201607,78728,Multi-Family,8415100
201607,78728,Residential,7606500
201607,78729,Irrigation - Multi-Family,3007800
201607,78729,Irrigation - Residential,5600
201607,78729,Multi-Family,22590100
201607,78729,Residential,30129100
201607,78730,Irrigation - Multi-Family,1279000
201607,78730,Irrigation - Residential,213700
201607,78730,Multi-Family,5638800
201607,78730,Residential,37824100
201607,78731,Irrigation - Multi-Family,1162800
201607,78731,Irrigation - Residential,875800
201607,78731,Multi-Family,17699800
201607,78731,Residential,88677600
201607,78733,Residential,55900
201607,78735,Irrigation - Multi-Family,3546700
201607,78735,Multi-Family,10700900
201607,78735,Residential,34037500
201607,78736,Irrigation - Multi-Family,1076600
201607,78736,Irrigation - Residential,16900
201607,78736,Multi-Family,3889100
201607,78736,Residential,20588600
201607,78737,Irrigation - Residential,32400
201607,78737,Residential,15249400
201607,78738,Residential,29800
201607,78739,Irrigation - Multi-Family,24700
201607,78739,Residential,48371900
201607,78741,Irrigation - Multi-Family,2976300
201607,78741,Irrigation - Residential,35100
201607,78741,Multi-Family,77545700
201607,78741,Residential,20427300
201607,78742,Irrigation - Multi-Family,138000
201607,78742,Multi-Family,267300
201607,78742,Residential,796400
201607,78744,Irrigation - Multi-Family,3389700
201607,78744,Irrigation - Residential,54000
201607,78744,Multi-Family,28739500
201607,78744,Residential,55407200
201607,78745,Irrigation - Multi-Family,6088700
201607,78745,Irrigation - Residential,102800
201607,78745,Multi-Family,33795800
201607,78745,Residential,89853700
201607,78746,Irrigation - Multi-Family,999000
201607,78746,Irrigation - Residential,686800
201607,78746,Multi-Family,15329300
201607,78746,Residential,69944200
201607,78747,Irrigation - Multi-Family,971500
201607,78747,Irrigation - Residential,11600
201607,78747,Multi-Family,8309200
201607,78747,Residential,31541400
201607,78748,Irrigation - Multi-Family,8390400
201607,78748,Irrigation - Residential,22200
201607,78748,Multi-Family,21008000
201607,78748,Residential,86242600
201607,78749,Irrigation - Multi-Family,7877800
201607,78749,Irrigation - Residential,47000
201607,78749,Multi-Family,15539000
201607,78749,Residential,92727500
201607,78750,Irrigation - Multi-Family,2842200
201607,78750,Irrigation - Residential,113100
201607,78750,Multi-Family,16345100
201607,78750,Residential,81417900
201607,78751,Irrigation - Multi-Family,1281900
201607,78751,Irrigation - Residential,85500
201607,78751,Multi-Family,12583800
201607,78751,Residential,17035700
201607,78752,Irrigation - Multi-Family,205000
201607,78752,Multi-Family,18766100
201607,78752,Residential,13927200
201607,78753,Irrigation - Multi-Family,6270300
201607,78753,Irrigation - Residential,6500
201607,78753,Multi-Family,61032600
201607,78753,Residential,53432500
201607,78754,Irrigation - Multi-Family,4450000
201607,78754,Irrigation - Residential,31700
201607,78754,Multi-Family,16625300
201607,78754,Residential,30404200
201607,78756,Irrigation - Multi-Family,218600
